Sentence_video_path_front,Sentence_video_path_right,Sentence_video_path_left,ID_video,ID_sentence,group,view,scene,video_belong_id,Sentence,Sign_sentence,Category
Group2/Front/5732_group2_08732_front_lab_092.mp4,Group2/Right/5732_group2_08732_right_lab_092.mp4,Group2/Left/5732_group2_08732_left_lab_092.mp4,11732,8732,group2,multi,lab,92,"Ồ, tôi hiểu rồi. Khi nào bạn đi?",Tôi | hiểu | rồi | bạn | đi | khi nào,Tài chính
Group2/Front/5733_group2_08733_front_lab_092.mp4,Group2/Right/5733_group2_08733_right_lab_092.mp4,Group2/Left/5733_group2_08733_left_lab_092.mp4,11733,8733,group2,multi,lab,92,Cô ấy diễn xuất ổn.,Cô ấy | diễn xuất | ổn,Mối quan hệ
Group2/Front/5734_group2_08734_front_lab_092.mp4,Group2/Right/5734_group2_08734_right_lab_092.mp4,Group2/Left/5734_group2_08734_left_lab_092.mp4,11734,8734,group2,multi,lab,92,Ở đây có đủ loại hải sản không?,Đây | hải sản | đủ loại | có | không,Cuộc sống thường nhật
Group2/Front/5735_group2_08735_front_lab_092.mp4,Group2/Right/5735_group2_08735_right_lab_092.mp4,Group2/Left/5735_group2_08735_left_lab_092.mp4,11735,8735,group2,multi,lab,92,Tôi đoán khoảng 5 độ C thôi.,Tôi | đoán | 5 độ C | khoảng | thôi,Mối quan hệ
Group2/Front/5736_group2_08736_front_lab_092.mp4,Group2/Right/5736_group2_08736_right_lab_092.mp4,Group2/Left/5736_group2_08736_left_lab_092.mp4,11736,8736,group2,multi,lab,92,Em muốn hỏi xem anh có muốn đi cùng không.,Em | anh | đi cùng | muốn | có | hỏi | xem,Mối quan hệ
Group2/Front/5737_group2_08737_front_lab_092.mp4,Group2/Right/5737_group2_08737_right_lab_092.mp4,Group2/Left/5737_group2_08737_left_lab_092.mp4,11737,8737,group2,multi,lab,92,Mình chắc mua cái này sau được.,Mình | cái này | sau | mua | chắc | được,Cuộc sống thường nhật
Group2/Front/5738_group2_08738_front_lab_092.mp4,Group2/Right/5738_group2_08738_right_lab_092.mp4,Group2/Left/5738_group2_08738_left_lab_092.mp4,11738,8738,group2,multi,lab,92,Tôi nghĩ anh sẽ thấy tôi xứng đáng.,Tôi | anh | tôi | xứng đáng | thấy | sẽ | nghĩ,Công việc
Group2/Front/5739_group2_08739_front_lab_092.mp4,Group2/Right/5739_group2_08739_right_lab_092.mp4,Group2/Left/5739_group2_08739_left_lab_092.mp4,11739,8739,group2,multi,lab,92,“Chịu đựng” nghĩa là gì?,Chịu đựng | nghĩa | gì,Cuộc sống thường nhật
Group2/Front/5740_group2_08740_front_lab_092.mp4,Group2/Right/5740_group2_08740_right_lab_092.mp4,Group2/Left/5740_group2_08740_left_lab_092.mp4,11740,8740,group2,multi,lab,92,Công ty tôi đang triển khai một dự án quan trọng.,Công ty tôi | dự án | quan trọng | triển khai,công việc
Group2/Front/5741_group2_08741_front_lab_092.mp4,Group2/Right/5741_group2_08741_right_lab_092.mp4,Group2/Left/5741_group2_08741_left_lab_092.mp4,11741,8741,group2,multi,lab,92,Đọc sách mỗi ngày giúp chúng ta mở rộng nhiều kiến thức.,Đọc sách | mỗi ngày | chúng ta | kiến thức | nhiều | mở rộng | giúp,văn hóa và giáo dục
Group2/Front/5742_group2_08742_front_lab_092.mp4,Group2/Right/5742_group2_08742_right_lab_092.mp4,Group2/Left/5742_group2_08742_left_lab_092.mp4,11742,8742,group2,multi,lab,92,Học sinh háo hức chờ kỳ nghỉ hè để vui chơi.,Học sinh | kỳ nghỉ hè | chờ | vui chơi | háo hức,cuộc sống học đường
Group2/Front/5743_group2_08743_front_lab_092.mp4,Group2/Right/5743_group2_08743_right_lab_092.mp4,Group2/Left/5743_group2_08743_left_lab_092.mp4,11743,8743,group2,multi,lab,92,Anh ấy thích lướt ván trên sóng lớn ngoài biển.,Anh ấy | lướt ván | sóng lớn | ngoài biển | thích,du lịch
Group2/Front/5744_group2_08744_front_lab_092.mp4,Group2/Right/5744_group2_08744_right_lab_092.mp4,Group2/Left/5744_group2_08744_left_lab_092.mp4,11744,8744,group2,multi,lab,92,Người nghệ sĩ tài hoa đang biểu diễn trên sân khấu lớn.,Người nghệ sĩ | tài hoa | sân khấu lớn | biểu diễn,văn hóa và giáo dục
Group2/Front/5745_group2_08745_front_lab_092.mp4,Group2/Right/5745_group2_08745_right_lab_092.mp4,Group2/Left/5745_group2_08745_left_lab_092.mp4,11745,8745,group2,multi,lab,92,Cậu bé bất cẩn ngã khi chạy chơi ngoài sân.,Cậu bé | bất cẩn | ngã | khi | chạy chơi | ngoài sân,sức khỏe
Group2/Front/5746_group2_08746_front_lab_092.mp4,Group2/Right/5746_group2_08746_right_lab_092.mp4,Group2/Left/5746_group2_08746_left_lab_092.mp4,11746,8746,group2,multi,lab,92,Cô người mẫu tạo dáng chuyên nghiệp trước ống kính máy ảnh.,Cô người mẫu | dáng | chuyên nghiệp | ống kính | máy ảnh | tạo,công việc
Group2/Front/5747_group2_08747_front_lab_092.mp4,Group2/Right/5747_group2_08747_right_lab_092.mp4,Group2/Left/5747_group2_08747_left_lab_092.mp4,11747,8747,group2,multi,lab,92,Chuyến bay bị hoãn do thời tiết xấu.,Chuyến bay | thời tiết | xấu | hoãn | do,du lịch
Group2/Front/5748_group2_08748_front_lab_092.mp4,Group2/Right/5748_group2_08748_right_lab_092.mp4,Group2/Left/5748_group2_08748_left_lab_092.mp4,11748,8748,group2,multi,lab,92,Chú khỉ tinh nghịch leo trèo nhanh trên cây.,Chú khỉ | tinh nghịch | cây | leo trèo | nhanh,cuộc sống thường nhật
Group2/Front/5749_group2_08749_front_lab_092.mp4,Group2/Right/5749_group2_08749_right_lab_092.mp4,Group2/Left/5749_group2_08749_left_lab_092.mp4,11749,8749,group2,multi,lab,92,Chúng tôi bị lạc trong khu rừng rậm rạp này.,Chúng tôi | khu rừng | rậm rạp | này | lạc,du lịch
Group2/Front/5750_group2_08750_front_lab_092.mp4,Group2/Right/5750_group2_08750_right_lab_092.mp4,Group2/Left/5750_group2_08750_left_lab_092.mp4,11750,8750,group2,multi,lab,92,Đạo diễn cùng ê-kíp dựng phim cho tác phẩm điện ảnh mới.,Đạo diễn | ê-kíp | phim | tác phẩm | điện ảnh mới | dựng | cùng,công việc
Group2/Front/5751_group2_08751_front_lab_092.mp4,Group2/Right/5751_group2_08751_right_lab_092.mp4,Group2/Left/5751_group2_08751_left_lab_092.mp4,11751,8751,group2,multi,lab,92,Bé Lan rất thích chơi với bạn ở trường mầm non.,Bé Lan | trường mầm non | chơi | bạn | thích | rất,cuộc sống học đường
Group2/Front/5752_group2_08752_front_lab_092.mp4,Group2/Right/5752_group2_08752_right_lab_092.mp4,Group2/Left/5752_group2_08752_left_lab_092.mp4,11752,8752,group2,multi,lab,92,Công ty đã đầu tư hàng triệu đô la vào dự án này.,Công ty | dự án này | triệu đô la | đầu tư,tài chính
Group2/Front/5753_group2_08753_front_lab_092.mp4,Group2/Right/5753_group2_08753_right_lab_092.mp4,Group2/Left/5753_group2_08753_left_lab_092.mp4,11753,8753,group2,multi,lab,92,Anh ta bắt đầu nghi ngờ bạn mình thành thật.,Anh ta | bạn mình | thành thật | nghi ngờ | bắt đầu,thái độ và cảm xúc
Group2/Front/5754_group2_08754_front_lab_092.mp4,Group2/Right/5754_group2_08754_right_lab_092.mp4,Group2/Left/5754_group2_08754_left_lab_092.mp4,11754,8754,group2,multi,lab,92,Tôi không muốn tham gia cuộc tranh cãi vô ích.,Tôi | cuộc tranh cãi | vô ích | tham gia | không | muốn,thái độ và cảm xúc
Group2/Front/5755_group2_08755_front_lab_092.mp4,Group2/Right/5755_group2_08755_right_lab_092.mp4,Group2/Left/5755_group2_08755_left_lab_092.mp4,11755,8755,group2,multi,lab,92,Họ là đôi bạn thân gắn bó nhiều năm.,Họ | đôi bạn thân | gắn bó | nhiều năm,mối quan hệ
Group2/Front/5756_group2_08756_front_lab_092.mp4,Group2/Right/5756_group2_08756_right_lab_092.mp4,Group2/Left/5756_group2_08756_left_lab_092.mp4,11756,8756,group2,multi,lab,92,Cô ấy luôn ở bên tôi lúc khó khăn nhất.,Cô ấy | tôi | lúc | khó khăn | nhất | bên,mối quan hệ
Group2/Front/5757_group2_08757_front_lab_092.mp4,Group2/Right/5757_group2_08757_right_lab_092.mp4,Group2/Left/5757_group2_08757_left_lab_092.mp4,11757,8757,group2,multi,lab,92,Người phụ nữ mỗi sáng sớm xách giỏ đi chợ.,Người phụ nữ | giỏ | đi chợ | sáng sớm | xách | mỗi,cuộc sống thường nhật
Group2/Front/5758_group2_08758_front_lab_092.mp4,Group2/Right/5758_group2_08758_right_lab_092.mp4,Group2/Left/5758_group2_08758_left_lab_092.mp4,11758,8758,group2,multi,lab,92,Bọn trẻ đang chơi tung xúc xắc rất vui.,Bọn trẻ | xúc xắc | tung | chơi | vui,cuộc sống thường nhật
Group2/Front/5759_group2_08759_front_lab_092.mp4,Group2/Right/5759_group2_08759_right_lab_092.mp4,Group2/Left/5759_group2_08759_left_lab_092.mp4,11759,8759,group2,multi,lab,92,Con rối là sản phẩm nghệ thuật dân gian độc đáo.,Con rối | sản phẩm | nghệ thuật dân gian | độc đáo,văn hóa và giáo dục
Group2/Front/5760_group2_08760_front_lab_092.mp4,Group2/Right/5760_group2_08760_right_lab_092.mp4,Group2/Left/5760_group2_08760_left_lab_092.mp4,11760,8760,group2,multi,lab,92,Chị dâu tôi là một người phụ nữ hiền lành và đảm đang.,Chị dâu | tôi | hiền lành | đảm đang,mối quan hệ
Group2/Front/5761_group2_08761_front_lab_092.mp4,Group2/Right/5761_group2_08761_right_lab_092.mp4,Group2/Left/5761_group2_08761_left_lab_092.mp4,11761,8761,group2,multi,lab,92,Phép cộng có tính chất giao hoán khi đổi chỗ các số hạng.,Phép cộng | tính chất | giao hoán | đổi chỗ | số hạng,cuộc sống học đường
Group2/Front/5762_group2_08762_front_lab_092.mp4,Group2/Right/5762_group2_08762_right_lab_092.mp4,Group2/Left/5762_group2_08762_left_lab_092.mp4,11762,8762,group2,multi,lab,92,Tiếng chiêng vang vọng khắp núi rừng trong lễ hội Tây Nguyên.,Tiếng chiêng | vang vọng | núi rừng | lễ hội | Tây Nguyên,văn hóa và giáo dục
Group2/Front/5763_group2_08763_front_lab_092.mp4,Group2/Right/5763_group2_08763_right_lab_092.mp4,Group2/Left/5763_group2_08763_left_lab_092.mp4,11763,8763,group2,multi,lab,92,Trên bàn giờ không còn món đồ nào cả.,Bàn | giờ | món đồ | nào | còn | không,cuộc sống thường nhật
Group2/Front/5764_group2_08764_front_lab_092.mp4,Group2/Right/5764_group2_08764_right_lab_092.mp4,Group2/Left/5764_group2_08764_left_lab_092.mp4,11764,8764,group2,multi,lab,92,"Căn phòng này rộng rãi, ánh sáng tràn ngập.",Căn phòng | rộng rãi | ánh sáng | tràn ngập,cuộc sống thường nhật
Group2/Front/5765_group2_08765_front_lab_092.mp4,Group2/Right/5765_group2_08765_right_lab_092.mp4,Group2/Left/5765_group2_08765_left_lab_092.mp4,11765,8765,group2,multi,lab,92,Ông cụ chắp tay vái tứ phương cầu mong bình an.,Ông cụ | tay | chắp | tứ phương | bình an | cầu mong,văn hóa và giáo dục
Group2/Front/5766_group2_08766_front_lab_092.mp4,Group2/Right/5766_group2_08766_right_lab_092.mp4,Group2/Left/5766_group2_08766_left_lab_092.mp4,11766,8766,group2,multi,lab,92,Từ tiếng Việt này cần thêm một dấu sắc thì mới đúng.,Từ | tiếng Việt | này | dấu sắc | thêm | đúng,văn hóa và giáo dục
Group2/Front/5767_group2_08767_front_lab_092.mp4,Group2/Right/5767_group2_08767_right_lab_092.mp4,Group2/Left/5767_group2_08767_left_lab_092.mp4,11767,8767,group2,multi,lab,92,Lễ hội làng có trò chọi gà dân gian rất sôi nổi.,Lễ hội làng | trò | chọi gà | dân gian | sôi nổi | có,văn hóa và giáo dục
Group2/Front/5768_group2_08768_front_lab_092.mp4,Group2/Right/5768_group2_08768_right_lab_092.mp4,Group2/Left/5768_group2_08768_left_lab_092.mp4,11768,8768,group2,multi,lab,92,Người thợ rèn miệt mài làm việc bên lò lửa rực hồng.,Người thợ rèn | miệt mài | làm việc | lò lửa | rực hồng | bên,công việc
Group2/Front/5769_group2_08769_front_lab_092.mp4,Group2/Right/5769_group2_08769_right_lab_092.mp4,Group2/Left/5769_group2_08769_left_lab_092.mp4,11769,8769,group2,multi,lab,92,Du khách khắp nơi đổ về tham dự lễ hội chùa Hương.,Du khách | khắp nơi | lễ hội | chùa Hương | tham dự | đổ về,văn hóa và giáo dục
Group2/Front/5770_group2_08770_front_lab_092.mp4,Group2/Right/5770_group2_08770_right_lab_092.mp4,Group2/Left/5770_group2_08770_left_lab_092.mp4,11770,8770,group2,multi,lab,92,Công nhân bốc vác hàng hóa lên xe tải.,Công nhân | hàng hóa | xe tải | bốc vác,công việc
Group2/Front/5771_group2_08771_front_lab_092.mp4,Group2/Right/5771_group2_08771_right_lab_092.mp4,Group2/Left/5771_group2_08771_left_lab_092.mp4,11771,8771,group2,multi,lab,92,Hãy tìm số tự nhiên n thỏa mãn điều kiện của bài toán.,Số tự nhiên | n | điều kiện | bài toán | thỏa mãn | tìm,cuộc sống học đường
Group2/Front/5772_group2_08772_front_lab_092.mp4,Group2/Right/5772_group2_08772_right_lab_092.mp4,Group2/Left/5772_group2_08772_left_lab_092.mp4,11772,8772,group2,multi,lab,92,Con ong chăm chỉ đi tìm mật hoa mỗi ngày.,Con ong | chăm chỉ | mật | tìm | đi | mỗi ngày,cuộc sống thường nhật
Group2/Front/5773_group2_08773_front_lab_092.mp4,Group2/Right/5773_group2_08773_right_lab_092.mp4,Group2/Left/5773_group2_08773_left_lab_092.mp4,11773,8773,group2,multi,lab,92,Nhân dân Việt Nam luôn yêu chuộng hòa bình và độc lập.,Nhân dân Việt Nam | hòa bình | độc lập | yêu chuộng | luôn,chính trị
Group2/Front/5774_group2_08774_front_lab_092.mp4,Group2/Right/5774_group2_08774_right_lab_092.mp4,Group2/Left/5774_group2_08774_left_lab_092.mp4,11774,8774,group2,multi,lab,92,Nhà báo dùng máy quay ghi lại toàn bộ sự kiện.,Nhà báo | máy quay | sự kiện | ghi lại | toàn bộ | dùng,công việc
Group2/Front/5775_group2_08775_front_lab_092.mp4,Group2/Right/5775_group2_08775_right_lab_092.mp4,Group2/Left/5775_group2_08775_left_lab_092.mp4,11775,8775,group2,multi,lab,92,Lãi suất được tính theo phần trăm số tiền gửi.,Lãi suất | phần trăm | số tiền gửi | tính | theo,tài chính
Group2/Front/5776_group2_08776_front_lab_092.mp4,Group2/Right/5776_group2_08776_right_lab_092.mp4,Group2/Left/5776_group2_08776_left_lab_092.mp4,11776,8776,group2,multi,lab,92,Lịch sử ghi lại giai đoạn đất nước bị chia cắt đau thương.,Lịch sử | giai đoạn | đất nước | chia cắt | đau thương | ghi lại,chính trị
Group2/Front/5777_group2_08777_front_lab_092.mp4,Group2/Right/5777_group2_08777_right_lab_092.mp4,Group2/Left/5777_group2_08777_left_lab_092.mp4,11777,8777,group2,multi,lab,92,Học sinh đang học cách tính tỉ số phần trăm của hai số.,Học sinh | tỉ số phần trăm | hai số | học | tính | cách,cuộc sống học đường
Group2/Front/5778_group2_08778_front_lab_092.mp4,Group2/Right/5778_group2_08778_right_lab_092.mp4,Group2/Left/5778_group2_08778_left_lab_092.mp4,11778,8778,group2,multi,lab,92,Đàn bướm rực rỡ bay lượn trong vườn hoa.,Đàn bướm | rực rỡ | vườn hoa | bay lượn,cuộc sống thường nhật
Group2/Front/5779_group2_08779_front_lab_092.mp4,Group2/Right/5779_group2_08779_right_lab_092.mp4,Group2/Left/5779_group2_08779_left_lab_092.mp4,11779,8779,group2,multi,lab,92,Tôi thật sự không hiểu anh ấy làm vậy sao.,Tôi | anh ấy | làm | vậy | sao | hiểu | không | thật sự,thái độ và cảm xúc
Group2/Front/5780_group2_08780_front_lab_092.mp4,Group2/Right/5780_group2_08780_right_lab_092.mp4,Group2/Left/5780_group2_08780_left_lab_092.mp4,11780,8780,group2,multi,lab,92,Bác sĩ phải đeo găng tay y tế khi tiến hành phẫu thuật.,Bác sĩ | găng tay y tế | phẫu thuật | tiến hành | đeo | phải,sức khỏe
Group2/Front/5781_group2_08781_front_lab_092.mp4,Group2/Right/5781_group2_08781_right_lab_092.mp4,Group2/Left/5781_group2_08781_left_lab_092.mp4,11781,8781,group2,multi,lab,92,Quân địch buộc phải đầu hàng vô điều kiện trước sức tấn công.,Quân địch | đầu hàng | vô điều kiện | sức tấn công | buộc | trước,chính trị
Group2/Front/5782_group2_08782_front_lab_092.mp4,Group2/Right/5782_group2_08782_right_lab_092.mp4,Group2/Left/5782_group2_08782_left_lab_092.mp4,11782,8782,group2,multi,lab,92,Buổi lễ duyệt binh được tổ chức trang trọng tại Quảng trường Ba Đình.,Buổi lễ duyệt binh | Quảng trường Ba Đình | trang trọng | tổ chức,chính trị
Group2/Front/5783_group2_08783_front_lab_092.mp4,Group2/Right/5783_group2_08783_right_lab_092.mp4,Group2/Left/5783_group2_08783_left_lab_092.mp4,11783,8783,group2,multi,lab,92,Tôi cần tìm ổ cắm để sạc điện thoại.,Tôi | ổ cắm | sạc điện thoại | tìm | cần,cuộc sống thường nhật
Group2/Front/5784_group2_08784_front_lab_092.mp4,Group2/Right/5784_group2_08784_right_lab_092.mp4,Group2/Left/5784_group2_08784_left_lab_092.mp4,11784,8784,group2,multi,lab,92,Cô ấy dùng phấn trang điểm để che khuyết điểm trên mặt.,Cô ấy | phấn trang điểm | khuyết điểm | mặt | che | dùng,cuộc sống thường nhật
Group2/Front/5785_group2_08785_front_lab_092.mp4,Group2/Right/5785_group2_08785_right_lab_092.mp4,Group2/Left/5785_group2_08785_left_lab_092.mp4,11785,8785,group2,multi,lab,92,Chúng ta cần giữ tay chân sạch sẽ để phòng tránh bệnh tật.,Chúng ta | tay chân | sạch sẽ | giữ | cần | bệnh tật | phòng tránh,sức khỏe
Group2/Front/5786_group2_08786_front_lab_092.mp4,Group2/Right/5786_group2_08786_right_lab_092.mp4,Group2/Left/5786_group2_08786_left_lab_092.mp4,11786,8786,group2,multi,lab,92,Em hãy đo chiều rộng của hình chữ nhật này cho chính xác.,Em | cô | chiều rộng | hình chữ nhật | đo | chính xác,cuộc sống học đường
Group2/Front/5787_group2_08787_front_lab_092.mp4,Group2/Right/5787_group2_08787_right_lab_092.mp4,Group2/Left/5787_group2_08787_left_lab_092.mp4,11787,8787,group2,multi,lab,92,Mẹ tôi nấu món canh măng chua rất ngon.,Mẹ tôi | món canh măng chua | ngon | nấu,cuộc sống thường nhật
Group2/Front/5788_group2_08788_front_lab_092.mp4,Group2/Right/5788_group2_08788_right_lab_092.mp4,Group2/Left/5788_group2_08788_left_lab_092.mp4,11788,8788,group2,multi,lab,92,Cô giáo đang giảng bài về từ đồng âm trong tiếng Việt.,Cô giáo | bài | từ đồng âm | tiếng Việt | giảng,cuộc sống học đường
Group2/Front/5789_group2_08789_front_lab_092.mp4,Group2/Right/5789_group2_08789_right_lab_092.mp4,Group2/Left/5789_group2_08789_left_lab_092.mp4,11789,8789,group2,multi,lab,92,Bà rất thương con dâu hiếu thảo của mình.,Bà | con dâu | hiếu thảo | thương | rất,mối quan hệ
Group2/Front/5790_group2_08790_front_lab_092.mp4,Group2/Right/5790_group2_08790_right_lab_092.mp4,Group2/Left/5790_group2_08790_left_lab_092.mp4,11790,8790,group2,multi,lab,92,Tôi cần chuẩn bị đầy đủ giấy tờ để hoàn tất thủ tục nhập học.,Tôi | giấy tờ | đầy đủ | nhập học | hoàn tất | chuẩn bị | cần,công việc
Group2/Front/5791_group2_08791_front_lab_092.mp4,Group2/Right/5791_group2_08791_right_lab_092.mp4,Group2/Left/5791_group2_08791_left_lab_092.mp4,11791,8791,group2,multi,lab,92,Người thợ thêu đang tỉ mỉ hoàn thành bức tranh lụa tinh xảo.,Người thợ thêu | bức tranh lụa | tinh xảo | hoàn thành | tỉ mỉ,công việc
Group2/Front/5792_group2_08792_front_lab_092.mp4,Group2/Right/5792_group2_08792_right_lab_092.mp4,Group2/Left/5792_group2_08792_left_lab_092.mp4,11792,8792,group2,multi,lab,92,Bạn nhớ khóa cửa cẩn thận trước khi ra khỏi nhà nhé.,Bạn | cửa | cẩn thận | khóa | nhớ | ra khỏi nhà | trước,cuộc sống thường nhật
Group2/Front/5793_group2_08793_front_lab_092.mp4,Group2/Right/5793_group2_08793_right_lab_092.mp4,Group2/Left/5793_group2_08793_left_lab_092.mp4,11793,8793,group2,multi,lab,92,Chúng tôi đến Bắc Ninh để nghe làn điệu quan họ.,Chúng tôi | Bắc Ninh | nghe | làn điệu quan họ | đến,du lịch
Group2/Front/5794_group2_08794_front_lab_092.mp4,Group2/Right/5794_group2_08794_right_lab_092.mp4,Group2/Left/5794_group2_08794_left_lab_092.mp4,11794,8794,group2,multi,lab,92,Nhiếp ảnh gia chọn góc máy đẹp để chụp cảnh hoàng hôn.,Nhiếp ảnh gia | góc máy | đẹp | hoàng hôn | chụp | chọn,văn hóa và giáo dục
Group2/Front/5795_group2_08795_front_lab_092.mp4,Group2/Right/5795_group2_08795_right_lab_092.mp4,Group2/Left/5795_group2_08795_left_lab_092.mp4,11795,8795,group2,multi,lab,92,Hai tam giác này có nhiều tính chất bằng nhau rất thú vị.,Hai tam giác | tính chất | bằng nhau | thú vị | có | nhiều,cuộc sống học đường
Group2/Front/5796_group2_08796_front_lab_092.mp4,Group2/Right/5796_group2_08796_right_lab_092.mp4,Group2/Left/5796_group2_08796_left_lab_092.mp4,11796,8796,group2,multi,lab,92,Mỗi người đều có thể góp phần vào phát triển chung.,Mỗi người | phát triển chung | góp phần | có thể,chính trị
Group2/Front/5797_group2_08797_front_lab_092.mp4,Group2/Right/5797_group2_08797_right_lab_092.mp4,Group2/Left/5797_group2_08797_left_lab_092.mp4,11797,8797,group2,multi,lab,92,Chính phủ tuyên truyền về việc bảo vệ môi trường sống.,Chính phủ | việc | bảo vệ môi trường sống | tuyên truyền,chính trị
Group2/Front/5798_group2_08798_front_lab_092.mp4,Group2/Right/5798_group2_08798_right_lab_092.mp4,Group2/Left/5798_group2_08798_left_lab_092.mp4,11798,8798,group2,multi,lab,92,"Nếu không hiểu bài, em nên mạnh dạn hỏi lại cô giáo.",Không hiểu bài | em | hỏi lại | cô giáo | mạnh dạn | nên,cuộc sống học đường
Group2/Front/5799_group2_08799_front_lab_092.mp4,Group2/Right/5799_group2_08799_right_lab_092.mp4,Group2/Left/5799_group2_08799_left_lab_092.mp4,11799,8799,group2,multi,lab,92,"Giờ ra chơi, sân trường rộn ràng tiếng cười nói của học sinh.",Giờ ra chơi | sân trường | tiếng cười nói | học sinh | rộn ràng,cuộc sống học đường
Group2/Front/5800_group2_08800_front_lab_092.mp4,Group2/Right/5800_group2_08800_right_lab_092.mp4,Group2/Left/5800_group2_08800_left_lab_092.mp4,11800,8800,group2,multi,lab,92,Chiếc yếm đào là trang phục truyền thống của phụ nữ Việt xưa.,Chiếc yếm đào | trang phục | truyền thống | phụ nữ Việt xưa,văn hóa và giáo dục
Group2/Front/5801_group2_08801_front_lab_092.mp4,Group2/Right/5801_group2_08801_right_lab_092.mp4,Group2/Left/5801_group2_08801_left_lab_092.mp4,11801,8801,group2,multi,lab,92,Thị trường lao động hiện nay có sự cạnh tranh rất khốc liệt.,Thị trường lao động | hiện nay | cạnh tranh | khốc liệt,công việc
Group2/Front/5802_group2_08802_front_lab_092.mp4,Group2/Right/5802_group2_08802_right_lab_092.mp4,Group2/Left/5802_group2_08802_left_lab_092.mp4,11802,8802,group2,multi,lab,92,"Dù khó khăn, cô ấy vẫn giữ thái độ lạc quan yêu đời.",Cô ấy | khó khăn | thái độ | lạc quan | yêu đời | giữ | vẫn,thái độ và cảm xúc
Group2/Front/5803_group2_08803_front_lab_092.mp4,Group2/Right/5803_group2_08803_right_lab_092.mp4,Group2/Left/5803_group2_08803_left_lab_092.mp4,11803,8803,group2,multi,lab,92,Ngắm hoàng hôn trên biển là một trải nghiệm thật tuyệt vời.,Hoàng hôn | trên biển | ngắm | trải nghiệm | tuyệt vời,du lịch
Group2/Front/5804_group2_08804_front_lab_092.mp4,Group2/Right/5804_group2_08804_right_lab_092.mp4,Group2/Left/5804_group2_08804_left_lab_092.mp4,11804,8804,group2,multi,lab,92,Mẹ tôi thường ngâm đỗ để nấu chè cho cả nhà.,Mẹ tôi | đỗ | ngâm | nấu chè | cả nhà | thường,cuộc sống thường nhật
Group2/Front/5805_group2_08805_front_lab_092.mp4,Group2/Right/5805_group2_08805_right_lab_092.mp4,Group2/Left/5805_group2_08805_left_lab_092.mp4,11805,8805,group2,multi,lab,92,Bạn phải chờ để biết kết quả kỳ thi cuối kỳ.,Bạn | kết quả | kỳ thi cuối kỳ | biết | chờ | phải,cuộc sống học đường
Group2/Front/5806_group2_08806_front_lab_092.mp4,Group2/Right/5806_group2_08806_right_lab_092.mp4,Group2/Left/5806_group2_08806_left_lab_092.mp4,11806,8806,group2,multi,lab,92,Hôm nay tôi làm việc mệt ở văn phòng cả ngày.,Hôm nay | tôi | văn phòng | cả ngày | làm việc | mệt,công việc
Group2/Front/5807_group2_08807_front_lab_092.mp4,Group2/Right/5807_group2_08807_right_lab_092.mp4,Group2/Left/5807_group2_08807_left_lab_092.mp4,11807,8807,group2,multi,lab,92,Nhà thiếu nhi là nơi sinh hoạt quen thuộc của em nhỏ.,Nhà thiếu nhi | nơi | sinh hoạt | quen thuộc | em nhỏ,văn hóa và giáo dục
Group2/Front/5808_group2_08808_front_lab_092.mp4,Group2/Right/5808_group2_08808_right_lab_092.mp4,Group2/Left/5808_group2_08808_left_lab_092.mp4,11808,8808,group2,multi,lab,92,Chúng ta cần giữ khoảng cách an toàn khi tham gia giao thông.,Chúng ta | khoảng cách | an toàn | giữ | giao thông | tham gia | cần,cuộc sống thường nhật
Group2/Front/5809_group2_08809_front_lab_092.mp4,Group2/Right/5809_group2_08809_right_lab_092.mp4,Group2/Left/5809_group2_08809_left_lab_092.mp4,11809,8809,group2,multi,lab,92,Bánh chưng bánh giầy là lễ vật không thể thiếu ngày Giỗ Tổ.,Bánh chưng bánh giầy | lễ vật | Giỗ Tổ | không thiếu,văn hóa và giáo dục
Group2/Front/5810_group2_08810_front_lab_092.mp4,Group2/Right/5810_group2_08810_right_lab_092.mp4,Group2/Left/5810_group2_08810_left_lab_092.mp4,11810,8810,group2,multi,lab,92,Ông tôi từng là người lính ở chiến khu Việt Bắc.,Ông tôi | người lính | chiến khu Việt Bắc | từng,chính trị
Group2/Front/5811_group2_08811_front_lab_092.mp4,Group2/Right/5811_group2_08811_right_lab_092.mp4,Group2/Left/5811_group2_08811_left_lab_092.mp4,11811,8811,group2,multi,lab,92,Mùa hè có nhiều quả vải thiều ngọt thơm.,Mùa hè | quả vải thiều | ngọt thơm | có | nhiều,cuộc sống thường nhật
Group2/Front/5812_group2_08812_front_lab_092.mp4,Group2/Right/5812_group2_08812_right_lab_092.mp4,Group2/Left/5812_group2_08812_left_lab_092.mp4,11812,8812,group2,multi,lab,92,Sức khỏe tinh thần quan trọng như sức khỏe thể chất.,Sức khỏe tinh thần | sức khỏe thể chất | quan trọng | như nhau,sức khỏe
Group2/Front/5813_group2_08813_front_lab_092.mp4,Group2/Right/5813_group2_08813_right_lab_092.mp4,Group2/Left/5813_group2_08813_left_lab_092.mp4,11813,8813,group2,multi,lab,92,Nhà khoa học đang nghiên cứu vắc xin mới.,Nhà khoa học | vắc xin | mới | nghiên cứu,công việc
